start,end,text,file
1621.57,1622.02,broke,ES2008b.B.words.xml
1622.02,1622.02,",",ES2008b.B.words.xml
1622.02,1622.26,or,ES2008b.B.words.xml
1622.26,1623.12,maybe,ES2008b.B.words.xml
1623.12,1623.29,they're,ES2008b.B.words.xml
1623.29,1623.49,just,ES2008b.B.words.xml
1623.49,1623.79,missing,ES2008b.B.words.xml
1623.79,1623.9,it,ES2008b.B.words.xml
1623.9,1623.9,.,ES2008b.B.words.xml
1635.34,1635.54,Hmm,ES2008b.B.words.xml
1635.54,1635.54,.,ES2008b.B.words.xml
1646.6,1646.86,Ooh,ES2008b.B.words.xml
1646.86,1646.86,.,ES2008b.B.words.xml
1659.3,1659.7,Ooh,ES2008b.B.words.xml
1659.7,1659.7,.,ES2008b.B.words.xml
1673.8,1674.27,Mm-hmm,ES2008b.B.words.xml
1674.27,1674.27,.,ES2008b.B.words.xml
1685.73,1686.62,Yeah,ES2008b.B.words.xml
1686.62,1686.62,",",ES2008b.B.words.xml
1686.62,1686.83,that's,ES2008b.B.words.xml
1686.83,1686.89,a,ES2008b.B.words.xml
1686.89,1687.04,good,ES2008b.B.words.xml
1687.04,1687.41,idea,ES2008b.B.words.xml
1687.41,1687.41,.,ES2008b.B.words.xml
1688.82,1689.01,Mm,ES2008b.B.words.xml
1689.01,1689.01,.,ES2008b.B.words.xml
1696.69,1696.84,Good,ES2008b.B.words.xml
1696.84,1698.88,point,ES2008b.B.words.xml
1698.88,1698.88,.,ES2008b.B.words.xml
1698.88,1699.2,Yeah,ES2008b.B.words.xml
1699.2,1699.2,.,ES2008b.B.words.xml
1712.07,1713.08,Yeah,ES2008b.B.words.xml
1713.08,1713.17,mm,ES2008b.B.words.xml
1713.17,1713.17,.,ES2008b.B.words.xml
1745.52,1745.63,The,ES2008b.B.words.xml
1745.63,1746.11,battery,ES2008b.B.words.xml
1746.11,1746.42,and,ES2008b.B.words.xml
1746.42,1746.89,that,ES2008b.B.words.xml
1746.89,1747.0,I,ES2008b.B.words.xml
1747.0,1747.23,think,ES2008b.B.words.xml
1747.23,1747.34,that,ES2008b.B.words.xml
1747.34,1747.53,the,ES2008b.B.words.xml
1747.53,1748.77,chip,ES2008b.B.words.xml
1748.77,1749.15,takes,ES2008b.B.words.xml
1749.15,1749.25,the,ES2008b.B.words.xml
1749.25,1749.56,data,ES2008b.B.words.xml
1749.56,1749.78,and,ES2008b.B.words.xml
1749.78,1750.2,presents,ES2008b.B.words.xml
1750.2,1750.38,it,ES2008b.B.words.xml
1750.38,1750.9,well,ES2008b.B.words.xml
1750.9,1750.9,",",ES2008b.B.words.xml
1750.9,1751.25,without,ES2008b.B.words.xml
1751.25,1751.41,sort,ES2008b.B.words.xml
1751.41,1751.55,of,ES2008b.B.words.xml
1751.55,1752.17,scattering,ES2008b.B.words.xml
1752.17,1752.17,.,ES2008b.B.words.xml
1754.6,1755.2,Yeah,ES2008b.B.words.xml
1755.2,1755.2,.,ES2008b.B.words.xml
1755.2,1755.33,I,ES2008b.B.words.xml
1755.33,1755.51,think,ES2008b.B.words.xml
1755.51,1756.19,so,ES2008b.B.words.xml
1756.19,1756.19,.,ES2008b.B.words.xml
1757.52,1757.59,The,ES2008b.B.words.xml
1757.59,1758.42,quality,ES2008b.B.words.xml
1758.42,1758.53,uh,ES2008b.B.words.xml
1758.53,1758.94,quality,ES2008b.B.words.xml
1758.94,1759.03,of,ES2008b.B.words.xml
1759.03,1759.21,all,ES2008b.B.words.xml
1759.21,1759.3,the,ES2008b.B.words.xml
1759.3,1759.83,components,ES2008b.B.words.xml
1759.83,1760.19,really,ES2008b.B.words.xml
1760.19,1760.19,",",ES2008b.B.words.xml
1760.19,1760.22,I,ES2008b.B.words.xml
1760.22,1761.4,mean,ES2008b.B.words.xml
1761.4,1761.4,",",ES2008b.B.words.xml
1761.4,1761.49,we,ES2008b.B.words.xml
1761.49,1761.78,can't,ES2008b.B.words.xml
1761.78,1762.2,really,ES2008b.B.words.xml
1762.2,1762.34,do,ES2008b.B.words.xml
1762.34,1763.57,anything,ES2008b.B.words.xml
1763.57,1763.92,shoddy,ES2008b.B.words.xml
1763.92,1764.44,work,ES2008b.B.words.xml
1764.44,1764.44,",",ES2008b.B.words.xml
1764.44,1764.56,'cause,ES2008b.B.words.xml
1764.56,1764.87,it's,ES2008b.B.words.xml
1766.05,1766.26,gonna,ES2008b.B.words.xml
1766.26,1766.35,be,ES2008b.B.words.xml
1766.35,1766.76,visible,ES2008b.B.words.xml
1766.76,1766.96,down,ES2008b.B.words.xml
1766.96,1767.07,the,ES2008b.B.words.xml
1767.07,1767.33,line,ES2008b.B.words.xml
1767.33,1767.33,.,ES2008b.B.words.xml
1785.15,1785.58,Mm-mm,ES2008b.B.words.xml
1785.58,1785.58,.,ES2008b.B.words.xml
1787.78,1788.07,Yeah,ES2008b.B.words.xml
1788.07,1788.07,.,ES2008b.B.words.xml
1797.15,1797.8,Ooh,ES2008b.B.words.xml
1797.8,1797.8,.,ES2008b.B.words.xml
1801.81,1802.06,Yeah,ES2008b.B.words.xml
1802.06,1802.06,.,ES2008b.B.words.xml
1803.47,1803.66,I,ES2008b.B.words.xml
1813.25,1813.57,Mm-hmm,ES2008b.B.words.xml
1813.57,1813.57,.,ES2008b.B.words.xml
1823.59,1823.79,Yeah,ES2008b.B.words.xml
1823.79,1823.79,",",ES2008b.B.words.xml
1823.79,1823.93,but,ES2008b.B.words.xml
1823.93,1823.99,I,ES2008b.B.words.xml
1823.99,1824.54,th,ES2008b.B.words.xml
1824.54,1824.62,I,ES2008b.B.words.xml
1824.62,1824.83,think,ES2008b.B.words.xml
1824.83,1825.34,regardless,ES2008b.B.words.xml
1825.34,1825.66,we're,ES2008b.B.words.xml
1825.66,1825.75,we're,ES2008b.B.words.xml
1825.75,1826.06,aiming,ES2008b.B.words.xml
1826.06,1826.56,for,ES2008b.B.words.xml
1826.56,1826.97,the,ES2008b.B.words.xml
1826.97,1827.34,under,ES2008b.B.words.xml
1827.34,1827.65,sixty,ES2008b.B.words.xml
1827.65,1828.07,five,ES2008b.B.words.xml
1828.07,1828.27,or,ES2008b.B.words.xml
1828.27,1828.72,something,ES2008b.B.words.xml
1828.72,1828.72,.,ES2008b.B.words.xml
1840.73,1840.92,Or,ES2008b.B.words.xml
1840.92,1841.54,like,ES2008b.B.words.xml
1841.54,1841.94,single,ES2008b.B.words.xml
1841.94,1842.67,professionals,ES2008b.B.words.xml
1842.67,1842.77,or,ES2008b.B.words.xml
1842.77,1843.2,something,ES2008b.B.words.xml
1843.2,1843.2,.,ES2008b.B.words.xml
1848.0,1848.25,Yeah,ES2008b.B.words.xml
1848.25,1848.25,.,ES2008b.B.words.xml
1850.84,1851.09,It's,ES2008b.B.words.xml
1851.09,1851.4,really,ES2008b.B.words.xml
1851.4,1851.68,hard,ES2008b.B.words.xml
1851.68,1851.81,to,ES2008b.B.words.xml
1851.81,1852.13,figure,ES2008b.B.words.xml
1852.13,1852.34,out,ES2008b.B.words.xml
1852.34,1852.53,right,ES2008b.B.words.xml
1852.53,1852.81,now,ES2008b.B.words.xml
1852.81,1852.81,.,ES2008b.B.words.xml
1874.67,1875.02,Yeah,ES2008b.B.words.xml
1875.02,1875.02,.,ES2008b.B.words.xml
1885.3,1885.5,That's,ES2008b.B.words.xml
1885.5,1885.56,a,ES2008b.B.words.xml
1885.56,1885.72,good,ES2008b.B.words.xml
1885.72,1886.02,point,ES2008b.B.words.xml
1886.02,1886.02,.,ES2008b.B.words.xml
1888.9,1889.1,Yeah,ES2008b.B.words.xml
1889.1,1889.1,.,ES2008b.B.words.xml
1892.36,1892.59,Mm,ES2008b.B.words.xml
1892.59,1892.59,.,ES2008b.B.words.xml
1896.66,1897.44,Yeah,ES2008b.B.words.xml
1897.44,1897.44,",",ES2008b.B.words.xml
1897.44,1897.5,t,ES2008b.B.words.xml
1897.5,1898.09,probably,ES2008b.B.words.xml
1898.09,1898.09,.,ES2008b.B.words.xml
1916.13,1916.42,Mm,ES2008b.B.words.xml
1916.42,1916.42,.,ES2008b.B.words.xml
1941.66,1942.03,Mm,ES2008b.B.words.xml
1942.03,1942.03,.,ES2008b.B.words.xml
1943.91,1944.39,Yeah,ES2008b.B.words.xml
1944.39,1944.39,",",ES2008b.B.words.xml
1944.39,1944.55,that'll,ES2008b.B.words.xml
1944.55,1945.03,probably,ES2008b.B.words.xml
1945.03,1945.09,be,ES2008b.B.words.xml
1945.09,1945.29,good,ES2008b.B.words.xml
1945.29,1945.29,.,ES2008b.B.words.xml
1954.45,1954.72,Yeah,ES2008b.B.words.xml
1954.72,1954.72,.,ES2008b.B.words.xml
1966.16,1966.4,Yeah,ES2008b.B.words.xml
1966.4,1966.4,.,ES2008b.B.words.xml
1982.33,1982.69,Mm-hmm,ES2008b.B.words.xml
1982.69,1982.69,.,ES2008b.B.words.xml
2013.73,2014.02,Yeah,ES2008b.B.words.xml
2014.02,2014.02,.,ES2008b.B.words.xml
2018.59,2019.05,Alright,ES2008b.B.words.xml
2019.05,2019.05,.,ES2008b.B.words.xml
2026.47,2027.09,Battery,ES2008b.B.words.xml
2027.09,2027.57,battery,ES2008b.B.words.xml
2027.57,2028.74,use,ES2008b.B.words.xml
2028.74,2028.74,.,ES2008b.B.words.xml
2028.74,2028.97,Yeah,ES2008b.B.words.xml
2028.97,2028.97,",",ES2008b.B.words.xml
2028.97,2029.11,but,ES2008b.B.words.xml
2029.11,2029.15,I,ES2008b.B.words.xml
2029.15,2029.34,think,ES2008b.B.words.xml
2029.34,2029.5,that,ES2008b.B.words.xml
2029.5,2029.71,goes,ES2008b.B.words.xml
2029.71,2029.83,in,ES2008b.B.words.xml
2029.83,2029.97,with,ES2008b.B.words.xml
2029.97,2030.58,simplicity,ES2008b.B.words.xml
2030.58,2030.7,and,ES2008b.B.words.xml
2030.7,2030.87,ease,ES2008b.B.words.xml
2030.87,2030.97,of,ES2008b.B.words.xml
2030.97,2031.25,use,ES2008b.B.words.xml
2031.25,2031.56,really,ES2008b.B.words.xml
2031.56,2031.56,.,ES2008b.B.words.xml
2034.71,2034.93,Yeah,ES2008b.B.words.xml
2034.93,2034.93,.,ES2008b.B.words.xml
2044.62,2045.0,Yeah,ES2008b.B.words.xml
2045.0,2045.0,.,ES2008b.B.words.xml
2048.3,2048.69,Mm,ES2008b.B.words.xml
2048.69,2048.69,.,ES2008b.B.words.xml
2048.69,2048.95,It,ES2008b.B.words.xml
2048.95,2049.11,I,ES2008b.B.words.xml
2049.11,2049.29,think,ES2008b.B.words.xml
2049.29,2049.38,it,ES2008b.B.words.xml
2049.38,2049.64,does,ES2008b.B.words.xml
2049.64,2049.64,.,ES2008b.B.words.xml
2049.64,2049.69,I,ES2008b.B.words.xml
2049.69,2050.01,don't,ES2008b.B.words.xml
2050.01,2050.14,I,ES2008b.B.words.xml
2050.14,2050.51,don't,ES2008b.B.words.xml
2050.51,2050.69,think,ES2008b.B.words.xml
2050.69,2050.78,of,ES2008b.B.words.xml
2050.78,2050.87,a,ES2008b.B.words.xml
2050.87,2051.06,way,ES2008b.B.words.xml
2051.06,2051.18,you,ES2008b.B.words.xml
2051.18,2051.34,can,ES2008b.B.words.xml
2051.34,2051.7,operate,ES2008b.B.words.xml
2051.7,2051.78,a,ES2008b.B.words.xml
2051.78,2052.18,chip,ES2008b.B.words.xml
2052.18,2052.33,and,ES2008b.B.words.xml
2052.33,2052.65,convert,ES2008b.B.words.xml
2052.65,2052.77,that,ES2008b.B.words.xml
2052.77,2052.99,much,ES2008b.B.words.xml
2052.99,2053.29,data,ES2008b.B.words.xml
2053.29,2054.42,without,ES2008b.B.words.xml
2054.42,2054.74,without,ES2008b.B.words.xml
2054.74,2055.75,one,ES2008b.B.words.xml
2055.75,2055.75,.,ES2008b.B.words.xml
2055.75,2055.97,But,ES2008b.B.words.xml
2055.97,2056.11,you,ES2008b.B.words.xml
2056.11,2056.63,could,ES2008b.B.words.xml
2056.63,2056.92,maybe,ES2008b.B.words.xml
2056.92,2057.1,have,ES2008b.B.words.xml
2057.1,2057.22,it,ES2008b.B.words.xml
2057.22,2057.35,in,ES2008b.B.words.xml
2057.35,2057.41,a,ES2008b.B.words.xml
2057.41,2057.67,little,ES2008b.B.words.xml
2057.67,2058.08,charging,ES2008b.B.words.xml
2058.08,2058.43,station,ES2008b.B.words.xml
2058.43,2058.6,like,ES2008b.B.words.xml
2058.6,2058.67,a,ES2008b.B.words.xml
2058.67,2059.06,mobile,ES2008b.B.words.xml
2059.06,2060.43,phone,ES2008b.B.words.xml
2060.43,2060.43,",",ES2008b.B.words.xml
2060.43,2060.51,or,ES2008b.B.words.xml
2060.51,2060.68,like,ES2008b.B.words.xml
2060.68,2060.77,a,ES2008b.B.words.xml
2060.77,2060.95,little,ES2008b.B.words.xml
2060.95,2061.26,cradle,ES2008b.B.words.xml
2061.26,2061.41,for,ES2008b.B.words.xml
2061.41,2061.56,your,ES2008b.B.words.xml
2061.56,2061.98,iPod,ES2008b.B.words.xml
2061.98,2061.98,.,ES2008b.B.words.xml
2063.16,2063.24,You,ES2008b.B.words.xml
2063.24,2063.75,could,ES2008b.B.words.xml
2063.75,2063.82,we,ES2008b.B.words.xml
2063.82,2064.0,could,ES2008b.B.words.xml
2064.0,2064.27,maybe,ES2008b.B.words.xml
2064.27,2064.44,do,ES2008b.B.words.xml
2064.44,2064.61,that,ES2008b.B.words.xml
2064.61,2065.83,instead,ES2008b.B.words.xml
2065.83,2065.83,.,ES2008b.B.words.xml
2065.83,2066.02,So,ES2008b.B.words.xml
2066.02,2066.09,you,ES2008b.B.words.xml
2066.09,2066.33,don't,ES2008b.B.words.xml
2066.33,2066.55,ha,ES2008b.B.words.xml
2066.55,2066.73,you,ES2008b.B.words.xml
2066.73,2066.93,got,ES2008b.B.words.xml
2066.93,2067.06,like,ES2008b.B.words.xml
2067.06,2067.15,a,ES2008b.B.words.xml
2067.15,2067.76,rechargeable,ES2008b.B.words.xml
2067.76,2068.32,battery,ES2008b.B.words.xml
2068.32,2068.32,.,ES2008b.B.words.xml
2070.0,2070.06,I,ES2008b.B.words.xml
2070.06,2070.33,dunno,ES2008b.B.words.xml
2070.33,2070.33,",",ES2008b.B.words.xml
2070.33,2070.87,that,ES2008b.B.words.xml
2070.87,2071.09,might,ES2008b.B.words.xml
2071.09,2071.48,contribute,ES2008b.B.words.xml
2071.48,2071.59,to,ES2008b.B.words.xml
2071.59,2071.79,less,ES2008b.B.words.xml
2071.79,2072.05,people,ES2008b.B.words.xml
2072.05,2072.38,losing,ES2008b.B.words.xml
2072.38,2072.49,it,ES2008b.B.words.xml
2072.49,2072.71,too,ES2008b.B.words.xml
2072.71,2073.4,if,ES2008b.B.words.xml
2073.4,2073.82,it,ES2008b.B.words.xml
2073.82,2073.95,it,ES2008b.B.words.xml
2073.95,2074.43,stays,ES2008b.B.words.xml
2074.43,2074.54,in,ES2008b.B.words.xml
2074.54,2074.71,one,ES2008b.B.words.xml
2074.71,2075.1,place,ES2008b.B.words.xml
2075.1,2075.1,.,ES2008b.B.words.xml
2080.39,2080.6,Mm,ES2008b.B.words.xml
2080.6,2080.6,.,ES2008b.B.words.xml
2086.18,2086.83,Yeah,ES2008b.B.words.xml
2086.83,2086.83,.,ES2008b.B.words.xml
2086.83,2087.02,That's,ES2008b.B.words.xml
2087.02,2087.19,just,ES2008b.B.words.xml
2087.19,2087.37,off,ES2008b.B.words.xml
2087.37,2087.43,the,ES2008b.B.words.xml
2087.43,2087.52,top,ES2008b.B.words.xml
2087.52,2087.58,of,ES2008b.B.words.xml
2087.58,2087.66,my,ES2008b.B.words.xml
2087.66,2087.85,head,ES2008b.B.words.xml
2087.85,2087.85,.,ES2008b.B.words.xml
2142.36,2143.14,Yeah,ES2008b.B.words.xml
2143.14,2143.14,",",ES2008b.B.words.xml
2143.14,2143.24,who,ES2008b.B.words.xml
2143.24,2143.52,knows,ES2008b.B.words.xml
2143.52,2143.52,.,ES2008b.B.words.xml
2157.05,2157.42,Okay,ES2008b.B.words.xml
2159.46,2159.75,Sounds,ES2008b.B.words.xml
2159.75,2160.04,good,ES2008b.B.words.xml
2160.04,2160.04,.,ES2008b.B.words.xml
2169.92,2170.43,Yes,ES2008b.B.words.xml
2170.43,2170.43,",",ES2008b.B.words.xml
2170.43,2170.57,I,ES2008b.B.words.xml
2170.57,2170.81,just,ES2008b.B.words.xml
2170.81,2170.96,did,ES2008b.B.words.xml
2170.96,2171.6,that,ES2008b.B.words.xml
2171.6,2171.6,.,ES2008b.B.words.xml
2171.6,2172.1,Hopefully,ES2008b.B.words.xml
2172.1,2172.24,it,ES2008b.B.words.xml
2172.24,2172.4,is,ES2008b.B.words.xml
2172.4,2172.71,there,ES2008b.B.words.xml
2172.71,2172.88,for,ES2008b.B.words.xml
2172.88,2174.56,people,ES2008b.B.words.xml
2174.56,2174.56,.,ES2008b.B.words.xml
2174.56,2174.99,Yeah,ES2008b.B.words.xml
2174.99,2174.99,?,ES2008b.B.words.xml
2181.66,2182.03,Yeah,ES2008b.B.words.xml
2182.03,2182.03,.,ES2008b.B.words.xml
2184.9,2185.2,Okay,ES2008b.B.words.xml
2185.2,2185.2,.,ES2008b.B.words.xml
2190.79,2191.54,Technical,ES2008b.B.words.xml
2191.54,2191.54,.,ES2008b.B.words.xml
2191.54,2191.94,So,ES2008b.B.words.xml
2191.94,2192.11,in,ES2008b.B.words.xml
2192.11,2192.32,there,ES2008b.B.words.xml
2192.32,2192.45,we,ES2008b.B.words.xml
2192.45,2192.65,have,ES2008b.B.words.xml
2192.65,2193.07,technical,ES2008b.B.words.xml
2193.07,2193.65,functions,ES2008b.B.words.xml
2193.65,2194.24,presentation,ES2008b.B.words.xml
2194.24,2194.24,",",ES2008b.B.words.xml
2194.24,2194.54,working,ES2008b.B.words.xml
2194.54,2194.97,design,ES2008b.B.words.xml
2194.97,2195.7,presentation,ES2008b.B.words.xml
2195.7,2195.98,and,ES2008b.B.words.xml
2195.98,2196.05,the,ES2008b.B.words.xml
2196.05,2196.47,functional,ES2008b.B.words.xml
2196.47,2197.84,requirements,ES2008b.B.words.xml
2197.84,2197.84,.,ES2008b.B.words.xml
2197.84,2197.96,At,ES2008b.B.words.xml
2197.96,2198.49,least,ES2008b.B.words.xml
2198.49,2198.7,that's,ES2008b.B.words.xml
2198.7,2198.81,what,ES2008b.B.words.xml
2198.81,2198.87,I,ES2008b.B.words.xml
2198.87,2199.09,have,ES2008b.B.words.xml
2199.09,2199.19,in,ES2008b.B.words.xml
2199.19,2199.19,.,ES2008b.B.words.xml
2200.4,2200.98,Yeah,ES2008b.B.words.xml
2200.98,2200.98,",",ES2008b.B.words.xml
2200.98,2201.16,that's,ES2008b.B.words.xml
2201.16,2201.26,what,ES2008b.B.words.xml
2201.26,2201.34,I,ES2008b.B.words.xml
2201.34,2201.5,have,ES2008b.B.words.xml
2201.5,2201.64,as,ES2008b.B.words.xml
2201.64,2201.87,well,ES2008b.B.words.xml
2201.87,2201.87,",",ES2008b.B.words.xml
2201.87,2202.06,R,ES2008b.B.words.xml
2202.06,2202.59,Rose,ES2008b.B.words.xml
2202.59,2202.75,So,ES2008b.B.words.xml
2202.75,2202.75,.,ES2008b.B.words.xml
2210.84,2211.07,Yeah,ES2008b.B.words.xml
2211.07,2211.07,.,ES2008b.B.words.xml
2227.94,2228.24,Okay,ES2008b.B.words.xml
2228.24,2228.24,.,ES2008b.B.words.xml
135.83,135.93,Mm,ES2008b.D.words.xml
135.93,136.13,shall,ES2008b.D.words.xml
136.13,136.23,we,ES2008b.D.words.xml
136.23,136.36,go,ES2008b.D.words.xml
136.36,136.43,in,ES2008b.D.words.xml
136.43,136.5,the,ES2008b.D.words.xml
136.5,136.74,order,ES2008b.D.words.xml
136.74,136.83,that,ES2008b.D.words.xml
136.83,136.93,you,ES2008b.D.words.xml
136.93,137.17,just,ES2008b.D.words.xml
137.17,137.32,did,ES2008b.D.words.xml
137.32,137.64,it,ES2008b.D.words.xml
137.64,137.64,?,ES2008b.D.words.xml
139.19,139.29,I,ES2008b.D.words.xml
139.29,139.61,dunno,ES2008b.D.words.xml
139.61,139.61,.,ES2008b.D.words.xml
143.03,143.12,How,ES2008b.D.words.xml
143.12,143.25,do,ES2008b.D.words.xml
143.25,143.43,I,ES2008b.D.words.xml
143.43,144.52,hook,ES2008b.D.words.xml
144.52,146.84,my,ES2008b.D.words.xml
146.84,147.39,screen,ES2008b.D.words.xml
147.39,147.68,up,ES2008b.D.words.xml
147.68,147.68,?,ES2008b.D.words.xml
169.48,169.57,Where,ES2008b.D.words.xml
169.57,169.66,does,ES2008b.D.words.xml
169.66,169.72,it,ES2008b.D.words.xml
169.72,170.18,go,ES2008b.D.words.xml
170.18,170.18,?,ES2008b.D.words.xml
170.18,170.51,Mm-hmm,ES2008b.D.words.xml
170.51,170.51,.,ES2008b.D.words.xml
172.83,173.09,Hmm,ES2008b.D.words.xml
173.09,173.09,",",ES2008b.D.words.xml
173.09,173.37,I'm,ES2008b.D.words.xml
173.37,173.61,not,ES2008b.D.words.xml
173.61,173.8,supposed,ES2008b.D.words.xml
173.8,173.93,to,ES2008b.D.words.xml
173.93,174.26,move,ES2008b.D.words.xml
174.26,174.74,this,ES2008b.D.words.xml
174.74,174.74,",",ES2008b.D.words.xml
174.74,174.91,but,ES2008b.D.words.xml
193.38,193.83,Where's,ES2008b.D.words.xml
193.83,194.34,function,ES2008b.D.words.xml
194.34,194.34,?,ES2008b.D.words.xml
207.22,207.51,No,ES2008b.D.words.xml
207.51,208.01,signal,ES2008b.D.words.xml
208.01,208.01,.,ES2008b.D.words.xml
212.86,213.07,Ah,ES2008b.D.words.xml
213.07,213.07,",",ES2008b.D.words.xml
213.07,213.41,wait,ES2008b.D.words.xml
213.41,213.41,",",ES2008b.D.words.xml
213.41,213.45,'s,ES2008b.D.words.xml
213.45,213.99,screw,ES2008b.D.words.xml
213.99,214.1,in,ES2008b.D.words.xml
214.1,214.1,.,ES2008b.D.words.xml
215.3,215.46,Push,ES2008b.D.words.xml
215.46,215.52,the,ES2008b.D.words.xml
215.52,215.97,screw,ES2008b.D.words.xml
215.97,215.97,.,ES2008b.D.words.xml
222.86,223.13,Mm,ES2008b.D.words.xml
223.13,223.45,alright,ES2008b.D.words.xml
225.23,225.3,I've,ES2008b.D.words.xml
225.3,226.34,never,ES2008b.D.words.xml
226.34,226.84,attached,ES2008b.D.words.xml
226.84,226.95,to,ES2008b.D.words.xml
226.95,227.7,anything,ES2008b.D.words.xml
227.7,227.7,.,ES2008b.D.words.xml
231.28,232.32,Alright,ES2008b.D.words.xml
232.32,232.32,",",ES2008b.D.words.xml
232.32,233.54,so,ES2008b.D.words.xml
233.54,233.54,",",ES2008b.D.words.xml
233.54,233.63,I,ES2008b.D.words.xml
233.63,233.82,don't,ES2008b.D.words.xml
233.82,233.95,know,ES2008b.D.words.xml
233.95,234.04,if,ES2008b.D.words.xml
234.04,234.21,you,ES2008b.D.words.xml
234.21,234.44,guys,ES2008b.D.words.xml
234.44,234.96,are,ES2008b.D.words.xml
234.96,235.23,able,ES2008b.D.words.xml
235.23,235.32,to,ES2008b.D.words.xml
235.32,235.45,get,ES2008b.D.words.xml
235.45,236.18,access,ES2008b.D.words.xml
236.18,237.05,to,ES2008b.D.words.xml
237.05,237.7,um,ES2008b.D.words.xml
237.7,237.8,the,ES2008b.D.words.xml
237.8,238.22,report,ES2008b.D.words.xml
238.22,238.34,that,ES2008b.D.words.xml
238.34,238.52,was,ES2008b.D.words.xml
238.52,238.85,online,ES2008b.D.words.xml
238.85,238.9,or,ES2008b.D.words.xml
238.9,239.0,if,ES2008b.D.words.xml
239.0,239.14,I'm,ES2008b.D.words.xml
239.14,239.21,the,ES2008b.D.words.xml
239.21,239.38,only,ES2008b.D.words.xml
239.38,239.63,one,ES2008b.D.words.xml
239.63,239.73,who,ES2008b.D.words.xml
239.73,240.17,is,ES2008b.D.words.xml
240.17,240.17,.,ES2008b.D.words.xml
241.52,242.04,But,ES2008b.D.words.xml
242.04,242.04,",",ES2008b.D.words.xml
242.04,242.39,I,ES2008b.D.words.xml
242.39,242.53,don't,ES2008b.D.words.xml
242.53,242.67,even,ES2008b.D.words.xml
242.67,242.82,know,ES2008b.D.words.xml
242.82,242.91,how,ES2008b.D.words.xml
242.91,243.01,to,ES2008b.D.words.xml
243.01,243.39,play,ES2008b.D.words.xml
243.39,244.2,this,ES2008b.D.words.xml
244.2,244.2,.,ES2008b.D.words.xml
246.2,246.8,No,ES2008b.D.words.xml
246.8,246.8,.,ES2008b.D.words.xml
256.08,257.45,Alright,ES2008b.D.words.xml
257.45,257.45,.,ES2008b.D.words.xml
257.45,257.56,So,ES2008b.D.words.xml
257.56,257.65,we're,ES2008b.D.words.xml
257.65,257.77,just,ES2008b.D.words.xml
257.77,257.9,gonna,ES2008b.D.words.xml
257.9,258.07,talk,ES2008b.D.words.xml
258.07,258.13,a,ES2008b.D.words.xml
258.13,258.29,little,ES2008b.D.words.xml
258.29,258.39,bit,ES2008b.D.words.xml
258.39,259.08,about,ES2008b.D.words.xml
259.08,259.17,the,ES2008b.D.words.xml
259.17,259.58,functional,ES2008b.D.words.xml
259.58,260.25,requirements,ES2008b.D.words.xml
260.25,260.63,that,ES2008b.D.words.xml
260.63,260.92,people,ES2008b.D.words.xml
260.92,261.89,specified,ES2008b.D.words.xml
261.89,262.15,when,ES2008b.D.words.xml
262.15,262.25,they,ES2008b.D.words.xml
262.25,262.42,were,ES2008b.D.words.xml
262.42,263.47,asked,ES2008b.D.words.xml
263.47,263.47,.,ES2008b.D.words.xml
263.47,263.75,Um,ES2008b.D.words.xml
263.75,263.82,I,ES2008b.D.words.xml
263.82,264.07,guess,ES2008b.D.words.xml
264.07,264.29,Real,ES2008b.D.words.xml
264.29,265.07,Reaction,ES2008b.D.words.xml
265.07,265.31,did,ES2008b.D.words.xml
265.31,265.46,some,ES2008b.D.words.xml
265.46,265.76,market,ES2008b.D.words.xml
265.76,266.41,research,ES2008b.D.words.xml
266.41,266.41,.,ES2008b.D.words.xml
266.41,266.64,They,ES2008b.D.words.xml
266.64,266.88,had,ES2008b.D.words.xml
266.88,266.95,a,ES2008b.D.words.xml
266.95,267.26,hundred,ES2008b.D.words.xml
267.26,267.72,subjects,ES2008b.D.words.xml
267.72,268.13,and,ES2008b.D.words.xml
268.13,268.32,their,ES2008b.D.words.xml
268.32,268.84,usability,ES2008b.D.words.xml
268.84,269.78,lab,ES2008b.D.words.xml
269.78,270.31,and,ES2008b.D.words.xml
270.31,271.27,they,ES2008b.D.words.xml
271.27,271.64,watched,ES2008b.D.words.xml
271.64,272.33,them,ES2008b.D.words.xml
272.33,272.62,watch,ES2008b.D.words.xml
272.62,273.54,T_V_,ES2008b.D.words.xml
273.54,273.86,and,ES2008b.D.words.xml
273.86,274.95,recorded,ES2008b.D.words.xml
274.95,275.06,the,ES2008b.D.words.xml
275.06,275.53,frequency,ES2008b.D.words.xml
275.53,275.71,that,ES2008b.D.words.xml
275.71,275.82,they,ES2008b.D.words.xml
275.82,276.12,used,ES2008b.D.words.xml
276.12,276.59,particular,ES2008b.D.words.xml
276.59,277.79,buttons,ES2008b.D.words.xml
277.79,278.39,and,ES2008b.D.words.xml
278.39,278.49,the,ES2008b.D.words.xml
278.49,278.96,relevance,ES2008b.D.words.xml
278.96,279.08,that,ES2008b.D.words.xml
279.08,279.32,those,ES2008b.D.words.xml
279.32,279.69,buttons,ES2008b.D.words.xml
279.69,280.22,had,ES2008b.D.words.xml
280.22,280.22,.,ES2008b.D.words.xml
285.35,285.49,What,ES2008b.D.words.xml
285.49,285.62,they,ES2008b.D.words.xml
285.62,286.42,found,ES2008b.D.words.xml
