start,end,text,file
1966.68,1966.73,a,ES2008c.B.words.xml
1966.73,1967.27,pushbutton,ES2008c.B.words.xml
1967.27,1967.27,",",ES2008c.B.words.xml
1967.27,1967.6,but,ES2008c.B.words.xml
1967.6,1967.8,it's,ES2008c.B.words.xml
1967.8,1968.06,gotta,ES2008c.B.words.xml
1968.06,1968.18,be,ES2008c.B.words.xml
1968.18,1968.44,some,ES2008c.B.words.xml
1968.44,1968.67,more,ES2008c.B.words.xml
1968.67,1969.26,expensive,ES2008c.B.words.xml
1969.26,1969.26,",",ES2008c.B.words.xml
1969.26,1970.18,so,ES2008c.B.words.xml
1970.18,1970.3,I,ES2008c.B.words.xml
1970.3,1970.45,think,ES2008c.B.words.xml
1970.45,1970.55,it,ES2008c.B.words.xml
1970.55,1970.69,might,ES2008c.B.words.xml
1970.69,1970.8,be,ES2008c.B.words.xml
1970.8,1971.03,better,ES2008c.B.words.xml
1971.03,1971.63,to,ES2008c.B.words.xml
1971.63,1971.86,put,ES2008c.B.words.xml
1971.86,1972.67,our,ES2008c.B.words.xml
1972.67,1973.06,money,ES2008c.B.words.xml
1973.06,1973.35,into,ES2008c.B.words.xml
1973.35,1973.94,the,ES2008c.B.words.xml
1973.94,1974.27,stuff,ES2008c.B.words.xml
1974.27,1974.42,like,ES2008c.B.words.xml
1974.42,1974.51,the,ES2008c.B.words.xml
1974.51,1974.91,kinetic,ES2008c.B.words.xml
1974.91,1975.27,battery,ES2008c.B.words.xml
1975.27,1975.42,and,ES2008c.B.words.xml
1975.42,1975.48,the,ES2008c.B.words.xml
1975.48,1975.69,cool,ES2008c.B.words.xml
1975.69,1976.71,case,ES2008c.B.words.xml
1977.56,1977.98,because,ES2008c.B.words.xml
1992.82,1993.2,Yeah,ES2008c.B.words.xml
1993.2,1993.2,.,ES2008c.B.words.xml
2013.63,2013.97,Oh,ES2008c.B.words.xml
2013.97,2013.97,.,ES2008c.B.words.xml
2019.05,2019.28,Alright,ES2008c.B.words.xml
2019.28,2019.28,.,ES2008c.B.words.xml
2021.11,2021.31,So,ES2008c.B.words.xml
2021.31,2021.44,what,ES2008c.B.words.xml
2021.44,2021.7,are,ES2008c.B.words.xml
2021.7,2021.94,what,ES2008c.B.words.xml
2021.94,2021.99,are,ES2008c.B.words.xml
2021.99,2022.21,our,ES2008c.B.words.xml
2022.21,2022.57,buttons,ES2008c.B.words.xml
2022.57,2022.81,gonna,ES2008c.B.words.xml
2022.81,2023.08,be,ES2008c.B.words.xml
2023.08,2023.08,?,ES2008c.B.words.xml
2023.08,2023.37,On,ES2008c.B.words.xml
2023.37,2023.97,off,ES2008c.B.words.xml
2028.92,2029.07,So,ES2008c.B.words.xml
2029.07,2029.26,like,ES2008c.B.words.xml
2029.26,2029.51,one,ES2008c.B.words.xml
2029.51,2029.68,through,ES2008c.B.words.xml
2029.68,2030.19,five,ES2008c.B.words.xml
2030.19,2030.19,",",ES2008c.B.words.xml
2030.19,2031.07,or,ES2008c.B.words.xml
2042.7,2043.16,No,ES2008c.B.words.xml
2043.16,2043.16,.,ES2008c.B.words.xml
2051.82,2052.06,Mm,ES2008c.B.words.xml
2052.06,2052.06,.,ES2008c.B.words.xml
2056.41,2056.73,Yeah,ES2008c.B.words.xml
2056.73,2056.73,",",ES2008c.B.words.xml
2056.73,2056.99,up,ES2008c.B.words.xml
2056.99,2057.33,down,ES2008c.B.words.xml
2057.33,2057.33,.,ES2008c.B.words.xml
2075.15,2079.36,Ooh,ES2008c.B.words.xml
2079.36,2079.36,.,ES2008c.B.words.xml
2080.86,2081.19,Simple,ES2008c.B.words.xml
2081.19,2081.51,chip,ES2008c.B.words.xml
2081.51,2081.51,.,ES2008c.B.words.xml
2091.4,2091.71,Okay,ES2008c.B.words.xml
2091.71,2091.71,",",ES2008c.B.words.xml
2091.71,2092.1,cool,ES2008c.B.words.xml
2092.1,2092.1,.,ES2008c.B.words.xml
2094.87,2097.98,Clay,ES2008c.B.words.xml
2097.98,2097.98,.,ES2008c.B.words.xml
138.56,138.79,Yep,ES2008c.C.words.xml
138.79,138.79,.,ES2008c.C.words.xml
493.77,494.4,Uh-huh,ES2008c.C.words.xml
494.4,494.4,.,ES2008c.C.words.xml
494.4,494.54,Don't,ES2008c.C.words.xml
494.54,494.7,think,ES2008c.C.words.xml
494.7,495.08,so,ES2008c.C.words.xml
495.08,495.08,.,ES2008c.C.words.xml
544.76,545.26,Jess,ES2008c.C.words.xml
545.26,545.26,.,ES2008c.C.words.xml
583.38,583.55,Alright,ES2008c.C.words.xml
583.55,583.55,",",ES2008c.C.words.xml
583.55,583.69,so,ES2008c.C.words.xml
583.69,583.78,I'm,ES2008c.C.words.xml
583.78,584.03,gonna,ES2008c.C.words.xml
584.03,584.6,describe,ES2008c.C.words.xml
584.6,585.41,the,ES2008c.C.words.xml
585.41,585.51,the,ES2008c.C.words.xml
585.51,585.97,concept,ES2008c.C.words.xml
585.97,586.1,of,ES2008c.C.words.xml
586.1,586.31,the,ES2008c.C.words.xml
586.31,586.63,user,ES2008c.C.words.xml
586.63,587.36,interface,ES2008c.C.words.xml
587.36,587.48,of,ES2008c.C.words.xml
587.48,587.67,this,ES2008c.C.words.xml
587.67,588.15,des,ES2008c.C.words.xml
588.15,588.65,device,ES2008c.C.words.xml
588.65,588.65,.,ES2008c.C.words.xml
591.08,591.73,Um,ES2008c.C.words.xml
591.73,591.87,we've,ES2008c.C.words.xml
591.87,592.13,talked,ES2008c.C.words.xml
592.13,592.87,about,ES2008c.C.words.xml
592.87,594.33,uh,ES2008c.C.words.xml
594.33,594.64,the,ES2008c.C.words.xml
594.64,594.87,two,ES2008c.C.words.xml
594.87,595.27,essential,ES2008c.C.words.xml
595.27,596.19,properties,ES2008c.C.words.xml
596.19,596.36,of,ES2008c.C.words.xml
596.36,596.44,the,ES2008c.C.words.xml
596.44,596.73,user,ES2008c.C.words.xml
596.73,597.39,interface,ES2008c.C.words.xml
597.39,597.39,.,ES2008c.C.words.xml
597.39,597.53,We,ES2008c.C.words.xml
597.53,597.75,want,ES2008c.C.words.xml
597.75,597.84,it,ES2008c.C.words.xml
597.84,597.94,to,ES2008c.C.words.xml
597.94,598.04,be,ES2008c.C.words.xml
598.04,598.98,simple,ES2008c.C.words.xml
598.98,599.49,and,ES2008c.C.words.xml
599.49,599.6,we,ES2008c.C.words.xml
599.6,599.84,want,ES2008c.C.words.xml
599.84,599.92,it,ES2008c.C.words.xml
599.92,600.02,to,ES2008c.C.words.xml
600.02,600.15,be,ES2008c.C.words.xml
600.15,600.79,fashionable,ES2008c.C.words.xml
600.79,600.79,.,ES2008c.C.words.xml
601.85,602.26,Um,ES2008c.C.words.xml
603.35,604.45,other,ES2008c.C.words.xml
604.45,604.7,we've,ES2008c.C.words.xml
604.7,604.96,also,ES2008c.C.words.xml
604.96,605.11,got,ES2008c.C.words.xml
605.11,605.2,to,ES2008c.C.words.xml
605.2,605.69,remember,ES2008c.C.words.xml
605.69,606.03,that,ES2008c.C.words.xml
606.03,606.19,this,ES2008c.C.words.xml
606.19,606.32,is,ES2008c.C.words.xml
606.32,606.39,a,ES2008c.C.words.xml
606.39,606.77,device,ES2008c.C.words.xml
606.77,606.88,that,ES2008c.C.words.xml
606.88,607.13,serves,ES2008c.C.words.xml
607.13,607.2,as,ES2008c.C.words.xml
607.2,607.23,a,ES2008c.C.words.xml
607.23,607.56,useful,ES2008c.C.words.xml
607.56,608.17,purpose,ES2008c.C.words.xml
608.17,608.17,.,ES2008c.C.words.xml
608.17,608.93,Uh,ES2008c.C.words.xml
608.93,609.05,we,ES2008c.C.words.xml
609.05,609.25,want,ES2008c.C.words.xml
609.25,609.53,people,ES2008c.C.words.xml
609.53,609.63,to,ES2008c.C.words.xml
609.63,609.73,be,ES2008c.C.words.xml
609.73,609.94,able,ES2008c.C.words.xml
609.94,610.07,to,ES2008c.C.words.xml
610.07,610.31,use,ES2008c.C.words.xml
610.31,610.5,it,ES2008c.C.words.xml
610.5,610.87,s,ES2008c.C.words.xml
610.87,611.02,as,ES2008c.C.words.xml
611.02,611.07,a,ES2008c.C.words.xml
611.07,611.4,remote,ES2008c.C.words.xml
611.4,612.41,control,ES2008c.C.words.xml
612.41,612.41,",",ES2008c.C.words.xml
612.41,612.9,so,ES2008c.C.words.xml
612.9,613.03,we,ES2008c.C.words.xml
613.03,613.2,need,ES2008c.C.words.xml
613.2,613.29,to,ES2008c.C.words.xml
613.29,613.91,determine,ES2008c.C.words.xml
613.91,614.13,what,ES2008c.C.words.xml
614.13,614.51,the,ES2008c.C.words.xml
614.51,614.89,essential,ES2008c.C.words.xml
614.89,615.62,functions,ES2008c.C.words.xml
615.62,615.71,of,ES2008c.C.words.xml
615.71,615.95,the,ES2008c.C.words.xml
615.95,616.12,d,ES2008c.C.words.xml
616.12,616.35,of,ES2008c.C.words.xml
616.35,616.42,the,ES2008c.C.words.xml
616.42,616.82,device,ES2008c.C.words.xml
616.82,617.49,are,ES2008c.C.words.xml
617.49,617.66,and,ES2008c.C.words.xml
617.66,617.81,make,ES2008c.C.words.xml
617.81,618.31,sure,ES2008c.C.words.xml
618.31,618.98,that,ES2008c.C.words.xml
618.98,619.26,we,ES2008c.C.words.xml
619.26,620.46,include,ES2008c.C.words.xml
620.46,620.73,that,ES2008c.C.words.xml
620.73,620.9,we've,ES2008c.C.words.xml
620.9,621.34,included,ES2008c.C.words.xml
621.34,621.55,all,ES2008c.C.words.xml
621.55,621.62,of,ES2008c.C.words.xml
621.62,622.14,those,ES2008c.C.words.xml
622.14,622.27,and,ES2008c.C.words.xml
622.27,622.36,that,ES2008c.C.words.xml
622.36,622.46,we,ES2008c.C.words.xml
622.46,622.78,actually,ES2008c.C.words.xml
622.78,622.99,end,ES2008c.C.words.xml
622.99,623.35,up,ES2008c.C.words.xml
623.35,623.5,with,ES2008c.C.words.xml
623.5,623.55,a,ES2008c.C.words.xml
623.55,624.07,device,ES2008c.C.words.xml
624.07,624.79,that,ES2008c.C.words.xml
624.79,624.95,is,ES2008c.C.words.xml
624.95,625.14,going,ES2008c.C.words.xml
625.14,625.24,to,ES2008c.C.words.xml
625.24,625.36,be,ES2008c.C.words.xml
625.36,625.74,useful,ES2008c.C.words.xml
625.74,625.85,to,ES2008c.C.words.xml
625.85,626.23,people,ES2008c.C.words.xml
626.23,626.23,.,ES2008c.C.words.xml
628.23,628.39,We,ES2008c.C.words.xml
628.39,628.54,have,ES2008c.C.words.xml
628.54,628.6,a,ES2008c.C.words.xml
628.6,629.0,number,ES2008c.C.words.xml
629.0,629.31,of,ES2008c.C.words.xml
629.31,629.69,different,ES2008c.C.words.xml
629.69,630.53,choices,ES2008c.C.words.xml
630.53,631.2,for,ES2008c.C.words.xml
631.2,631.29,a,ES2008c.C.words.xml
631.29,631.72,design,ES2008c.C.words.xml
631.72,632.84,concept,ES2008c.C.words.xml
632.84,633.55,um,ES2008c.C.words.xml
633.55,633.96,and,ES2008c.C.words.xml
633.96,634.08,s,ES2008c.C.words.xml
634.08,634.44,that's,ES2008c.C.words.xml
634.44,634.65,that's,ES2008c.C.words.xml
634.65,634.92,something,ES2008c.C.words.xml
634.92,635.31,that,ES2008c.C.words.xml
635.31,635.42,that,ES2008c.C.words.xml
635.42,635.55,I'll,ES2008c.C.words.xml
635.55,635.72,show,ES2008c.C.words.xml
635.72,635.8,you,ES2008c.C.words.xml
635.8,635.96,some,ES2008c.C.words.xml
635.96,636.47,examples,ES2008c.C.words.xml
636.47,637.27,of,ES2008c.C.words.xml
637.27,638.82,um,ES2008c.C.words.xml
638.82,638.82,",",ES2008c.C.words.xml
638.82,639.17,but,ES2008c.C.words.xml
639.17,639.67,essentially,ES2008c.C.words.xml
639.67,639.81,we,ES2008c.C.words.xml
639.81,639.97,need,ES2008c.C.words.xml
639.97,640.08,to,ES2008c.C.words.xml
640.08,641.57,choose,ES2008c.C.words.xml
641.57,642.12,how,ES2008c.C.words.xml
642.12,642.33,how,ES2008c.C.words.xml
642.33,642.47,is,ES2008c.C.words.xml
642.47,642.72,this,ES2008c.C.words.xml
642.72,643.33,device,ES2008c.C.words.xml
643.33,643.53,going,ES2008c.C.words.xml
643.53,643.63,to,ES2008c.C.words.xml
643.63,644.04,work,ES2008c.C.words.xml
644.04,644.04,",",ES2008c.C.words.xml
644.04,644.77,how,ES2008c.C.words.xml
644.77,646.15,how,ES2008c.C.words.xml
646.15,646.3,what,ES2008c.C.words.xml
646.3,646.5,kind,ES2008c.C.words.xml
646.5,646.59,of,ES2008c.C.words.xml
646.59,647.11,model,ES2008c.C.words.xml
647.11,647.21,is,ES2008c.C.words.xml
647.21,647.32,there,ES2008c.C.words.xml
647.32,647.5,going,ES2008c.C.words.xml
647.5,647.63,to,ES2008c.C.words.xml
647.63,647.81,be,ES2008c.C.words.xml
647.81,647.95,for,ES2008c.C.words.xml
647.95,648.3,user,ES2008c.C.words.xml
648.3,648.91,interaction,ES2008c.C.words.xml
648.91,649.06,with,ES2008c.C.words.xml
649.06,649.24,this,ES2008c.C.words.xml
649.24,650.63,device,ES2008c.C.words.xml
650.63,650.63,.,ES2008c.C.words.xml
650.63,650.87,Uh,ES2008c.C.words.xml
650.87,651.15,once,ES2008c.C.words.xml
651.15,651.29,we've,ES2008c.C.words.xml
651.29,651.88,chosen,ES2008c.C.words.xml
651.88,652.74,a,ES2008c.C.words.xml
652.74,652.92,a,ES2008c.C.words.xml
652.92,653.43,concept,ES2008c.C.words.xml
653.43,653.71,for,ES2008c.C.words.xml
653.71,654.12,it,ES2008c.C.words.xml
654.12,654.12,",",ES2008c.C.words.xml
654.12,654.24,we,ES2008c.C.words.xml
654.24,654.41,can,ES2008c.C.words.xml
654.41,655.23,then,ES2008c.C.words.xml
655.23,655.57,design,ES2008c.C.words.xml
655.57,655.67,the,ES2008c.C.words.xml
655.67,656.11,features,ES2008c.C.words.xml
656.11,656.36,around,ES2008c.C.words.xml
656.36,656.43,the,ES2008c.C.words.xml
656.43,657.16,concept,ES2008c.C.words.xml
657.16,657.16,",",ES2008c.C.words.xml
657.16,657.48,making,ES2008c.C.words.xml
657.48,657.79,sure,ES2008c.C.words.xml
657.79,657.91,that,ES2008c.C.words.xml
657.91,658.03,we,ES2008c.C.words.xml
658.03,658.88,get,ES2008c.C.words.xml
658.88,659.02,all,ES2008c.C.words.xml
659.02,659.11,the,ES2008c.C.words.xml
659.11,659.56,essential,ES2008c.C.words.xml
659.56,660.25,functions,ES2008c.C.words.xml
660.25,660.37,in,ES2008c.C.words.xml
660.37,660.46,the,ES2008c.C.words.xml
660.46,661.04,device,ES2008c.C.words.xml
661.04,661.99,and,ES2008c.C.words.xml
661.99,662.67,uh,ES2008c.C.words.xml
662.67,662.78,the,ES2008c.C.words.xml
662.78,663.18,extra,ES2008c.C.words.xml
663.18,664.1,functions,ES2008c.C.words.xml
664.1,664.43,and,ES2008c.C.words.xml
664.43,664.51,the,ES2008c.C.words.xml
664.51,664.69,more,ES2008c.C.words.xml
664.69,665.09,advanced,ES2008c.C.words.xml
665.09,666.55,features,ES2008c.C.words.xml
666.55,666.55,.,ES2008c.C.words.xml
666.55,666.74,And,ES2008c.C.words.xml
666.74,666.85,of,ES2008c.C.words.xml
666.85,667.13,course,ES2008c.C.words.xml
667.13,667.27,we,ES2008c.C.words.xml
667.27,667.47,also,ES2008c.C.words.xml
667.47,667.63,have,ES2008c.C.words.xml
667.63,667.74,to,ES2008c.C.words.xml
667.74,667.91,make,ES2008c.C.words.xml
667.91,668.03,it,ES2008c.C.words.xml
668.03,668.16,look,ES2008c.C.words.xml
668.16,668.49,cool,ES2008c.C.words.xml
668.49,668.49,.,ES2008c.C.words.xml
671.57,671.73,So,ES2008c.C.words.xml
671.73,672.53,basically,ES2008c.C.words.xml
672.53,672.53,",",ES2008c.C.words.xml
672.53,672.78,that's,ES2008c.C.words.xml
672.78,672.95,what,ES2008c.C.words.xml
672.95,673.06,we,ES2008c.C.words.xml
673.06,673.31,don't,ES2008c.C.words.xml
673.31,674.29,want,ES2008c.C.words.xml
674.29,674.29,.,ES2008c.C.words.xml
674.29,674.46,M,ES2008c.C.words.xml
674.46,674.6,we,ES2008c.C.words.xml
674.6,674.85,don't,ES2008c.C.words.xml
674.85,675.24,want,ES2008c.C.words.xml
675.24,675.47,lots,ES2008c.C.words.xml
675.47,675.55,of,ES2008c.C.words.xml
675.55,676.47,buttons,ES2008c.C.words.xml
676.47,676.47,",",ES2008c.C.words.xml
676.47,676.99,uh,ES2008c.C.words.xml
676.99,677.62,complicated,ES2008c.C.words.xml
677.62,678.51,features,ES2008c.C.words.xml
678.51,678.51,.,ES2008c.C.words.xml
678.51,678.61,We,ES2008c.C.words.xml
678.61,678.78,want,ES2008c.C.words.xml
678.78,679.07,something,ES2008c.C.words.xml
679.07,679.21,that,ES2008c.C.words.xml
679.21,679.44,looks,ES2008c.C.words.xml
679.44,679.71,nice,ES2008c.C.words.xml
679.71,679.83,and,ES2008c.C.words.xml
679.83,680.24,simple,ES2008c.C.words.xml
680.24,680.24,.,ES2008c.C.words.xml
682.16,682.37,Here's,ES2008c.C.words.xml
682.37,682.73,a,ES2008c.C.words.xml
682.73,682.84,a,ES2008c.C.words.xml
682.84,683.14,fairly,ES2008c.C.words.xml
683.14,683.44,simple,ES2008c.C.words.xml
683.44,683.86,device,ES2008c.C.words.xml
683.86,683.86,.,ES2008c.C.words.xml
683.86,684.04,This,ES2008c.C.words.xml
684.04,684.22,is,ES2008c.C.words.xml
684.22,684.74,an,ES2008c.C.words.xml
684.74,684.86,an,ES2008c.C.words.xml
684.86,685.41,iPod,ES2008c.C.words.xml
685.41,685.74,from,ES2008c.C.words.xml
685.74,686.32,Apple,ES2008c.C.words.xml
686.32,686.32,.,ES2008c.C.words.xml
686.32,687.75,Um,ES2008c.C.words.xml
687.75,687.89,I,ES2008c.C.words.xml
687.89,688.04,think,ES2008c.C.words.xml
688.04,688.1,the,ES2008c.C.words.xml
688.1,688.3,main,ES2008c.C.words.xml
688.3,688.48,thing,ES2008c.C.words.xml
688.48,688.58,to,ES2008c.C.words.xml
688.58,688.94,notice,ES2008c.C.words.xml
688.94,689.25,about,ES2008c.C.words.xml
689.25,689.36,it,ES2008c.C.words.xml
689.36,689.54,is,ES2008c.C.words.xml
689.54,689.65,it,ES2008c.C.words.xml
689.65,689.89,just,ES2008c.C.words.xml
689.89,690.01,has,ES2008c.C.words.xml
690.01,690.27,four,ES2008c.C.words.xml
690.27,691.08,buttons,ES2008c.C.words.xml
691.08,691.08,.,ES2008c.C.words.xml
691.08,691.85,It's,ES2008c.C.words.xml
691.85,692.24,very,ES2008c.C.words.xml
692.24,693.05,minimalistic,ES2008c.C.words.xml
693.05,693.16,in,ES2008c.C.words.xml
693.16,693.31,its,ES2008c.C.words.xml
693.31,694.37,design,ES2008c.C.words.xml
694.37,694.37,.,ES2008c.C.words.xml
694.37,694.7,Uh,ES2008c.C.words.xml
694.7,694.89,you,ES2008c.C.words.xml
694.89,695.3,use,ES2008c.C.words.xml
695.3,695.47,these,ES2008c.C.words.xml
695.47,695.68,four,ES2008c.C.words.xml
695.68,696.24,buttons,ES2008c.C.words.xml
696.24,696.4,to,ES2008c.C.words.xml
696.4,697.24,m,ES2008c.C.words.xml
697.24,697.41,to,ES2008c.C.words.xml
697.41,697.61,move,ES2008c.C.words.xml
697.61,698.14,around,ES2008c.C.words.xml
698.14,698.27,a,ES2008c.C.words.xml
698.27,698.49,range,ES2008c.C.words.xml
698.49,698.6,of,ES2008c.C.words.xml
698.6,699.27,settings,ES2008c.C.words.xml
699.27,699.36,on,ES2008c.C.words.xml
699.36,699.45,the,ES2008c.C.words.xml
699.45,699.75,small,ES2008c.C.words.xml
699.75,700.21,L_C_D_,ES2008c.C.words.xml
700.21,701.62,screen,ES2008c.C.words.xml
701.62,701.62,.,ES2008c.C.words.xml
701.62,702.78,Um,ES2008c.C.words.xml
702.78,702.88,the,ES2008c.C.words.xml
702.88,703.1,thing,ES2008c.C.words.xml
703.1,703.18,I,ES2008c.C.words.xml
703.18,703.4,like,ES2008c.C.words.xml
703.4,703.66,about,ES2008c.C.words.xml
703.66,704.07,this,ES2008c.C.words.xml
704.07,704.32,is,ES2008c.C.words.xml
704.32,704.67,that,ES2008c.C.words.xml
705.83,706.0,it's,ES2008c.C.words.xml
706.0,706.33,very,ES2008c.C.words.xml
706.33,706.82,very,ES2008c.C.words.xml
706.82,707.58,quick,ES2008c.C.words.xml
707.58,707.74,to,ES2008c.C.words.xml
707.74,708.13,access,ES2008c.C.words.xml
708.13,708.23,the,ES2008c.C.words.xml
708.23,708.43,main,ES2008c.C.words.xml
708.43,709.15,features,ES2008c.C.words.xml
709.15,709.15,.,ES2008c.C.words.xml
709.15,709.38,Uh,ES2008c.C.words.xml
709.38,709.49,you,ES2008c.C.words.xml
709.49,709.62,can,ES2008c.C.words.xml
709.62,709.82,just,ES2008c.C.words.xml
709.82,710.06,about,ES2008c.C.words.xml
710.06,710.28,make,ES2008c.C.words.xml
710.28,711.13,out,ES2008c.C.words.xml
711.13,711.52,uh,ES2008c.C.words.xml
711.52,712.33,that,ES2008c.C.words.xml
712.33,712.76,the,ES2008c.C.words.xml
712.76,713.07,button,ES2008c.C.words.xml
713.07,713.31,three,ES2008c.C.words.xml
713.31,713.91,buttons,ES2008c.C.words.xml
713.91,714.87,are,ES2008c.C.words.xml
714.87,715.57,uh,ES2008c.C.words.xml
715.57,715.9,previous,ES2008c.C.words.xml
715.9,716.19,track,ES2008c.C.words.xml
716.19,716.19,",",ES2008c.C.words.xml
716.19,716.46,next,ES2008c.C.words.xml
716.46,716.89,track,ES2008c.C.words.xml
716.89,717.05,and,ES2008c.C.words.xml
717.05,717.24,play,ES2008c.C.words.xml
717.24,718.26,pause,ES2008c.C.words.xml
718.26,718.26,.,ES2008c.C.words.xml
718.26,718.43,They're,ES2008c.C.words.xml
718.43,718.54,the,ES2008c.C.words.xml
718.54,719.52,main,ES2008c.C.words.xml
719.52,719.61,the,ES2008c.C.words.xml
719.61,719.9,main,ES2008c.C.words.xml
719.9,720.28,features,ES2008c.C.words.xml
720.28,720.46,of,ES2008c.C.words.xml
720.46,720.52,the,ES2008c.C.words.xml
720.52,720.86,iPod,ES2008c.C.words.xml
720.86,720.86,",",ES2008c.C.words.xml
720.86,720.95,the,ES2008c.C.words.xml
720.95,721.2,things,ES2008c.C.words.xml
721.2,721.34,you,ES2008c.C.words.xml
721.34,721.46,will,ES2008c.C.words.xml
721.46,721.8,use,ES2008c.C.words.xml
721.8,721.9,a,ES2008c.C.words.xml
721.9,722.08,all,ES2008c.C.words.xml
722.08,722.15,the,ES2008c.C.words.xml
722.15,723.14,time,ES2008c.C.words.xml
723.14,723.14,.,ES2008c.C.words.xml
723.14,724.24,Um,ES2008c.C.words.xml
724.24,724.47,then,ES2008c.C.words.xml
724.47,724.6,if,ES2008c.C.words.xml
724.6,724.67,you,ES2008c.C.words.xml
724.67,724.82,want,ES2008c.C.words.xml
724.82,724.9,to,ES2008c.C.words.xml
724.9,725.02,do,ES2008c.C.words.xml
725.02,725.37,anything,ES2008c.C.words.xml
725.37,725.52,more,ES2008c.C.words.xml
725.52,725.94,advanced,ES2008c.C.words.xml
725.94,725.94,",",ES2008c.C.words.xml
725.94,726.04,you,ES2008c.C.words.xml
726.04,726.15,go,ES2008c.C.words.xml
726.15,726.38,into,ES2008c.C.words.xml
726.38,726.46,the,ES2008c.C.words.xml
726.46,726.66,little,ES2008c.C.words.xml
726.66,727.25,menu,ES2008c.C.words.xml
727.25,727.39,on,ES2008c.C.words.xml
727.39,727.49,the,ES2008c.C.words.xml
727.49,727.94,L_C_D_,ES2008c.C.words.xml
727.94,728.8,screen,ES2008c.C.words.xml
728.8,729.18,and,ES2008c.C.words.xml
729.18,729.38,you,ES2008c.C.words.xml
729.38,729.74,use,ES2008c.C.words.xml
729.74,729.83,the,ES2008c.C.words.xml
729.83,730.25,buttons,ES2008c.C.words.xml
730.25,730.45,just,ES2008c.C.words.xml
730.45,730.54,to,ES2008c.C.words.xml
730.54,730.87,scroll,ES2008c.C.words.xml
730.87,731.19,around,ES2008c.C.words.xml
731.19,731.4,and,ES2008c.C.words.xml
731.4,731.54,and,ES2008c.C.words.xml
731.54,731.8,find,ES2008c.C.words.xml
731.8,731.86,the,ES2008c.C.words.xml
731.86,732.03,more,ES2008c.C.words.xml
732.03,732.4,advanced,ES2008c.C.words.xml
732.4,732.8,features,ES2008c.C.words.xml
732.8,732.93,that,ES2008c.C.words.xml
732.93,733.0,you,ES2008c.C.words.xml
733.0,733.77,want,ES2008c.C.words.xml
733.77,733.77,.,ES2008c.C.words.xml
733.77,733.92,So,ES2008c.C.words.xml
733.92,733.96,I,ES2008c.C.words.xml
733.96,734.2,think,ES2008c.C.words.xml
734.2,734.8,that's,ES2008c.C.words.xml
734.8,735.02,that's,ES2008c.C.words.xml
735.02,735.09,a,ES2008c.C.words.xml
735.09,735.79,good,ES2008c.C.words.xml
735.79,735.9,a,ES2008c.C.words.xml
735.9,736.06,good,ES2008c.C.words.xml
736.06,736.34,kind,ES2008c.C.words.xml
736.34,736.52,of,ES2008c.C.words.xml
736.52,736.86,model,ES2008c.C.words.xml
736.86,737.04,that,ES2008c.C.words.xml
737.04,737.13,we,ES2008c.C.words.xml
737.13,737.31,could,ES2008c.C.words.xml
737.31,738.24,have,ES2008c.C.words.xml
738.24,738.24,.,ES2008c.C.words.xml
738.24,738.76,Um,ES2008c.C.words.xml
739.75,740.03,here's,ES2008c.C.words.xml
740.03,740.39,a,ES2008c.C.words.xml
740.39,740.72,another,ES2008c.C.words.xml
740.72,741.25,example,ES2008c.C.words.xml
741.25,741.25,.,ES2008c.C.words.xml
741.25,741.45,This,ES2008c.C.words.xml
741.45,741.78,is,ES2008c.C.words.xml
741.78,743.07,uh,ES2008c.C.words.xml
743.07,743.27,it's,ES2008c.C.words.xml
743.27,743.36,an,ES2008c.C.words.xml
743.36,743.79,interesting,ES2008c.C.words.xml
743.79,744.51,idea,ES2008c.C.words.xml
744.51,745.48,and,ES2008c.C.words.xml
745.48,745.58,I,ES2008c.C.words.xml
745.58,745.78,think,ES2008c.C.words.xml
745.78,746.06,i,ES2008c.C.words.xml
746.06,746.23,it,ES2008c.C.words.xml
746.23,746.46,looks,ES2008c.C.words.xml
746.46,746.71,pretty,ES2008c.C.words.xml
746.71,747.54,cool,ES2008c.C.words.xml
747.54,747.54,.,ES2008c.C.words.xml
747.54,748.22,Um,ES2008c.C.words.xml
748.22,748.45,it's,ES2008c.C.words.xml
748.45,748.8,certainly,ES2008c.C.words.xml
748.8,749.0,got,ES2008c.C.words.xml
749.0,749.38,novelty,ES2008c.C.words.xml
749.38,750.32,value,ES2008c.C.words.xml
750.32,750.32,.,ES2008c.C.words.xml
750.32,750.74,Uh,ES2008c.C.words.xml
750.74,750.93,it's,ES2008c.C.words.xml
750.93,751.15,nice,ES2008c.C.words.xml
751.15,751.28,and,ES2008c.C.words.xml
751.28,751.87,colourful,ES2008c.C.words.xml
751.87,751.87,",",ES2008c.C.words.xml
751.87,752.02,it's,ES2008c.C.words.xml
752.02,752.24,nice,ES2008c.C.words.xml
752.24,752.38,and,ES2008c.C.words.xml
752.38,753.41,bright,ES2008c.C.words.xml
753.41,753.41,.,ES2008c.C.words.xml
753.41,754.08,Uh,ES2008c.C.words.xml
754.08,754.5,it's,ES2008c.C.words.xml
754.5,754.79,also,ES2008c.C.words.xml
754.79,755.16,something,ES2008c.C.words.xml
755.16,755.3,that,ES2008c.C.words.xml
755.3,755.42,you,ES2008c.C.words.xml
755.42,755.85,can,ES2008c.C.words.xml
755.85,756.07,kind,ES2008c.C.words.xml
756.07,756.17,of,ES2008c.C.words.xml
