sample_id,target_duration,actual_duration,start_time,end_time,word_count,text
sample_074,88.93,88.6,1523.78,1612.38,380,"can put in a remote to make it technologically advanced though . So like other than just making Yeah it . look good Hmm , how . is it I mean it can look really great and still have the same up-n-down But buttons and why's anyone right gonna . buy a new remote ? Well but why are we why are we aiming for a technological advancement ? Everything we're talking about is ease of use and simple and that doesn't necessarily mean Mm-hmm . more technology , in That's fact a good it thing could to use keep in mind it could . mean not , . If they might be overwhelmed with with remotes that have too many buttons and too much technology . If someone's looking to buy a new remote , don't they want like an upgrade ? I dunno . Upgrade Well ? , we can look for we can look at upgrade or we can look at um user-friendly . Yeah , simplification Yeah Simplification Mm-hmm . They . could . have a crap so , remote that came with their T_V_ that's just impossible to use or , maybe it broke , or maybe Mm-hmm . they're just missing it . Uh-huh , mm . And we also need to talk about if we're only gonna have the very simple ones or also have the other ones just separate somehow or Hmm Can . you like Yeah I . mean this may be too complicated but , , I wish I had something to explain it , like if it was just a simple , either this way or this way , that had like the main buttons and then you could like pull something out , kind of and like you got the rest Ooh the buttons . but , the rest of them like went in The . Do you know what I'm saying remote ? There Kind are of remote pull out controls of the side like that . , yeah . Like some T_V_s they have a sort of uh a sliding screen on the remote control of it Mm that hides all . the complicated buttons Ooh . . So if you wanna do something complicated like"
sample_075,82.41,82.22,4340.63,4422.85,302,"a mobile phone , or you can push them with your index finger of your other hand or , even I mean there's a whole variety you , can hold it like this and press it with your same index finger . Uh we have the on off button at the tip , very visible , very big . We have our up and down buttons , which are also gonna be our channel selectors , and we have our little menu button here . If you push if you're just pushing these normally they're , the menu buttons , if uh the volume buttons rather . If you press select once , they become channel changing buttons If . we press select three times , the menu with the other features and pro possibly also with your T_V_ channel choices shows up and , you have your five presets down here . Um if people wanna grab hold of that , see how it feels in your hand . That's our number one prototype Um . do you wanna present the potato like a little or , lightning shall Okay I present in it the Martian . ? , um The little lightning bolt in it What , very cute . We call that one I could the rhombus uh , The v the rhombus the rhombus That's rhombus the rhombus , yep Um . ? . this one is known as the potato , uh it's it's a how can I present it It's ? an ergonomic shape so , it it fits in your hand nicely . Um it's designed to be used either in your left hand or or in your right hand . Um I've gone here just for just for four buttons on this one ."
sample_076,83.74,82.39,1174.07,1256.46,240,"What's up ? Lefty Lefty ? loosey loosey . righty , tighty Uh . Never . heard that before , that's good Oh yes . . I'll think of that every time now . It's Yeah gonna that's , stick a good in your one it'll head stick . with you . Mm 'kay . Um I have nothing on my screen . Just a sec . Mm . Here we are . Ooh no , signal Okay . , yeah , it's fine . Okay requirements , We . have a couple new requirements that I was just e-mailed right before the meeting and Okay that we have to . keep in in um in mind as we're creating this . We didn't bring it up yet , or at all in the meetings so far but , we're not gonna work with teletext because um well it that's been taken over by the internet so , we're not gonna worry about um we're not gonna worry about that . What's teletext ? Um Uh . , it's a British thing . Oh You don't . Oh have , so it in the States ? No It no . W . d Oh could , I didn't would realise you care to explain it ? Um . yeah it's , like a I suppose it's kind of similar to a very very basic web browser . Um you have"
sample_077,86.28,85.77,4648.7,4734.47,317,"and in that case you can't you can't send an infrared sing signal to it to Mm find it s , so . it's I'm not quite sure That's true how it would , mm work Yeah . and 'kay then I wonder . if it's if it's more just a gimmick then anything else Uh . I mean ho how many times do you really seriously , lose your remote control and would would a device like that actually help you to find it ? There might be something that you can do in the circuit board and the chip to make it make a noise or something , but it would take a lot more development Mm-hmm than we have . this afternoon . Okay that's , a fair evaluation . Getting lost Um . we so we do we've decided not to worry about that for now . Okay 'cause well , the designs are very bright , so you're right they're , gonna stick out but , um So d do people have a preference as far as feel and functionality ? Um . I feel like this is simil or it's sort of what already exists so if we're trying to think of something sort of like new and fun , even though this is like what you're init I'm initially drawn to , just 'cause it's like comfortable and like not different . I sort of like this one , like I I don't know why , it just it's like small but still sort of like cute looking , I dunno . But I also like the b the side buttons on that one Mm-hmm . , like I think that's kind of neat . But I dunno how much any of this has to do with the fashionable , sort of cool looking thing that we also need to"
sample_078,44.44,44.16,2602.02,2646.18,148,"I have to do , guys I . hope I didn't go through that too quickly . Uh just a real quick question um the weight of these different elements Yeah , have n , you no no idea idea okay , , no idea . . Um I'm assuming that a kinetic battery isn't gonna take up that much weight Mm-hmm and , . that a tita titanium is very light I , know Mm-hmm , um but other than that's . really basic I , mean , that's all I have gotten so far Okay . . Alright ? Any other questions ? Uh-huh Don't . think so No . ? Okay . Mm 'kay I have save . this in the uh shared projects , if anyone wants to look Thank you perfect , and Thanks I have . . c considerable notes on the"
sample_079,61.51,61.15,6302.16,6363.31,230,", I felt well managed . Oh thanks . I think we did well in It's kinda fun first . of all giving our meetings the time and , second we actually we we did a good job of making firm decisions at the ends of the meetings Mm . . Sorry And I That . happened to me all the time though . I know what happens sometimes is that you tend to sort of have meetings and then people sorta drift away without anything actually really being decided Mm-hmm . But . I think here we got we got clear and and decisive decisive points at the end of the meetings , so that we we knew where to go on from there . Yeah I , was quite worried at the end of the last meeting that we weren't getting we didn't really have enough information to make firm decisions Mm-hmm but , . we were able to do it regardless , so . I'm not usually a very decisive person so , it helped to have people say this needs This to is Yeah be what done . we'll do . in five minutes . I found that we did we could have used another five or ten minutes sometimes Yeah for , Especially some in of the the meetings meetings last . , yeah ."
sample_080,46.95,46.62,925.33,971.95,140,"out what you need to make it fulfil this practical function , what what needs to be done and how do we convert all the elements to make that done . So wha the easiest thing to do is to break down all the points at which you need something to happen . So you make a schematic of the way that the the energy is converted tsh towards this practical function . And then I think the easiest thing to do is gonna be work on each task separately So . um Uh You just press yeah just , Uh . click . That'll . be fine . So the findings that I got uh very just very briefly is that you have a choice of the way that the information is projected to the receiver and in my"
sample_081,91.79,90.83,2294.87,2385.7,285,"Mm 'kay . . Function F_ eight it There . we go . Alright . Um I'm very excited by this one actually guys I uh had a lot of fun doing it . Components design . This is where you look at what does it take to make a remote control and what should we make our specific remote control out of . Um . So , we need to examine each element separately , but we're designing a full thing , so you wanna keep it integrated as a whole . The main elements of remote controls in general , and therefore ours as well , are the case , the buttons , the circuit board with the chip and the battery . These are all things that we had sort of addressed before , but I'm gonna take each one a little bit separately here as we figure out what they should be made of and what they should look like . The case uh , the options that I've gotten from headquarters about what we can do , um there's there's the shape of a case , we could do a flat sh a flat case , a curved case or maybe even a double double-curved case . I haven't seen any pictures of what this exactly looks like yet , just keep that in mind but , these are the options that we have from manufacturing and we can make our case out of plastic , the m the main base will be plastic but , we have all these sort of fashion and technological elements we can add in , wood latex , , titanium , rubber or other"
sample_082,77.4,75.35,763.76,839.11,229,"different , people want want different things . Um personally wa what I want from a remote control is a device that's simple , it it's easy to use , uh it's got big buttons for doing the things I do most often , changing the volume , changing the channel . It it does everything that I need it to uh , as I said before , I'm quite lazy , I don't wanna walk across the room just to adjust my television . I also want something that that looks cool um , and that that feels good , that's ergonomically designed . Mm 'kay . Thank you very much . That was very useful . It's funny to see the drastic difference between those two remotes Hmm . Um . . And neither of them were very pretty , you know No ? Yeah . I . think that could be our selling point . Mm A fashion . fashion remote I Right think there's . . there's certainly a market for technology that looks cool Mm Mm-hmm And . I think . . that's that's why companies like Apple've 've 've Hmm made Yeah a lot . of progress . Right . I , really can't see what I'm doing , so does anyone have a You there it is . Ah-ha , look at"
sample_083,59.85,59.59,6221.05,6280.64,252,"Mm-hmm But I thought . we were good orally with only four . people it doesn't really make sense Get . I think if you And had with a larger crazy and group with the PowerPoint . that we can all look at , like you Yeah can . do all those things pretty much on PowerPoint Yeah . as that's And not these as necessary might've to have . made us more willing to like take notes than to like Mm write up . them here , 'cause we all needed them separately kind , of on the whiteboards in Mm-hmm this room . . Because we're all gonna be working in different places Yeah . . We if we were all gonna stay in here all the time then , Mm-hmm having . the notes up on the whiteboard would've been alright , but everyone needs their own , like specific notes I , guess . Now when you were um creating your um prototypes here , did you work together or did you like do separate projects ? Uh we we worked together Yeah . um , but we were making like we sort of made different shapes and then discussed how the how the buttons might work Mm-hmm , um . Yeah . and how we could like improve on the on the design . So it was a bit of both really , we just kind of started out by each taking a colour of clay and"
sample_084,43.81,43.66,5902.52,5946.18,147,"I like our little finished products . They're funny Really . cute . I kind of want one . Can we market this as the mango remote ? Should we have that somewhere on the packaging ? I have a little I'm trying R_R_ to think of a good pun . that I could add there I know . , let's think of it like a little jingle . Um I like the . R_R_ , that's gonna be etched in . Yes Hopefully . not with just my fingernail at some point but um it's quite a useful little gadget . All thanks to Iain for the design of that one . . Okay um Mm . What did we new find ideas for new ideas found ? People ? should really base their remotes on fruits and vegetables . Definitely Yeah . . Or or"
sample_085,58.66,58.49,1735.45,1793.94,242,". Seems . it's pretty a little bit high-tech . Yeah Mm-hmm . . Yeah , and it might be too expensive . And if the whole idea is you're using a remote then why would you have voice , like you know what Mm-hmm I mean and then it's . like you wouldn't need a remote you'd just talk to your T_V_ . Yeah It's . for Ooh , like , the . ultimately lazy people , who can't even be bothered to pick up the remote . Yeah . Mm yeah . Maybe I I mean if I get m more numbers I'll , e-mail you before the next meeting in terms of ages . But this doesn't divide up anything and there was only a hundred subjects also Mm-hmm Mm-hmm . . , which isn't , I mean , really isn't that representative , especially if it's a hundred subjects that th they then can subdivide into age groups that means there's very few in each age group , so Yeah , but I th I think regardless we're we're aiming for the under sixty five or something . Under sixty five Yep , okay . , that's a good start . Um . I'd say we're uh can we narrow it down to maybe um teenagers and families ? 'Cause that would go Or up like to like fifty single professionals ? or something . Twenty Okay ,"
sample_086,59.51,59.43,4440.15,4499.58,214,"channels that you've selected . Uh this middle button here brings up the on-screen menu and when you're working in the on-screen menu you use the other four buttons to navigate around the menu system and the middle button uh to select and that's basically it , that's the potato . Um on , off ? Uh that would be one of your channels , basically , so Okay like channel zero . would be t to switch Yeah we turn switch it off the machine . off , yeah . Could the middle button of the on-screen menu function as a power button ? Um not really , it would make it hard to turn Mm-hmm the machine . off to , turn your T_V_ off . If you pressed and held it maybe . Yeah If you like yeah held , that it down that'd be one Yeah way of doing . it , yeah , that would be . That'd on work On off . off that's , , yeah a possibility . , yeah . Okay . And then finally we have um the Martian or the pear either , way . Um it's a bit different , just a little bit more of a creative feel . Uh you"
sample_087,83.78,80.38,5500.65,5581.03,282,"Okay um Whoa Oh my . . I know . Let me one more space . Gonna zoom in real quick . Okay Hand . dynamo . We're using Uh kinetic we're battery n using right , kinetic ? yeah , . Um and we're having one per Yeah One . , okay . Um electronics . Single Simple . Simple . Simple simple , . rather . Mm 'kay . Um the case . Uh uh uh Guess double-curved it's double-curved . . It is pretty curvy Yeah . . It's very curvy , so okay Yeah I never did get a picture of those . so I don't really know . Our case material supplements oops we , just skipped Well by don't them we need plastic and , No . , we we the plastic is the plastic for the inside is assumed Provided The . , okay supplement . is The wood Oh , I ? guess it was rubber rather I mean than It was the rubber latex rubber and special . . colour , right ? Yeah . Mm-hmm , okay Do we have . more than one special colour ? Yeah Uh we're , using well we're gonna Special colours need at least isn't , two it ? special colours . Um . I don't know what Per the se the basic colour I is dunno though where it . yeah . Well but , we know that we're having at least three colours So so , let's y say Well three , are we talking . about on each colour combination or are we , you know , we'll like we'll have yellow and"
sample_088,78.25,77.66,3735.67,3813.33,295,"Energy . chip , Uh-hu oh on print oh , yes . Right . G , I had sort of skipped over that hoping it wouldn't get be necessary but um That's th th this is the agenda they gave me . So Alright can you just explain , so what that um is real quick ? decisions , what the okay deci decisions on energy I'm thinking is based on the battery Mm-hmm Um . . I dunno what , do people think about this kinetic battery idea ? I think it's awesome . I Am think I it's really cool . Yeah . Yeah , I mean , it would t totally take care of our problem of not wanting to change batteries . Yeah . Yeah um , I think it's good as , as long as we consider the the cost and the uh how reliable it is , but Right as far , I haven't as I know gotten the , technology any is good . Costs yeah . any , more information on cost other than it's more expensive than a regular battery , but um But over time but if we're using a an i a cheaper chip , then it'll even out , I think . Um circuit boards . Um yeah , I got a whole bunch of information on how circuit boards are produced They're . they're thin fibreglass with copper wires etched on to them , and di I think they're quite easily printed on by machine which , is chip on print is where the machine prints on the wires and solders it all together for us . I don't really know what to tell you as far as decisions . I wasn't"
sample_089,93.23,93.05,3563.38,3656.43,416,"and press Mm-hmm the So four you hold it . in one hand Yeah . and you . press you press the buttons Yeah Mm-hmm with or , your thumb in . and use and my thumb or my pointer finger on the touch scroll wheel . And I you find love that the works idea quite well of ? the Yeah wheel Mm-hmm like . the iPod Is . 'Cause that th The button on an iPod , is it what is it is , it just four buttons or is it It's li like more five like It's a a scroll scroll 'cause , thing there's It , yeah one wel it's , in the a middle ? wheel well . . yeah it , would I mean each version of it has been a little bit different The one I have but , doesn't have the four on i like Oh yeah around you , had it one , I don't of the think in-between . ones , when they weren't doing that anymore . Ts Right and you press . the centre button , that's that's Oh your all-purpose I , see select right , yeah , button right there . Oh . , okay Since it's the . Yeah one , that's in the quite centre a good that's design not marked . yeah , . I think why it would be good for us is 'cause like you could have the same wheel sort of effect for like channel flipping and then the other Yeah one could . be like for volume . Like just the idea of like those so few buttons Uh for main uh t things , but then how you could go back to the menu and like , I dunno if we would want it on the screen there or on the actual T_V_ I . kind of am wanting Yeah to say . on the T_V_ 'cause , if you're changing Hmm the . brightness , don't you wanna see it happening , kind Mm of Yeah . . Yeah . And ? then Yeah , I you think could still an have L_C_D_ that available screen . might be good in theory but , not as useful I think in it practice could be difficult . in practice , yeah Yeah . . Also z yeah , 'cause you would be z looking down at the L_C_D_ screen , than Right back ."
sample_090,68.33,68.22,1627.15,1695.37,259,"just don't even read it then you'll never even know that those things can pull out Mm-hmm . And you're a happy . person and everyone else doesn't have to have like two remotes one , that has the easy ones and one that has Yeah more complicated Yeah Mm-hmm . ones , that's . a good , but idea 's all still I think . in that's one a good idea . yeah , . Mm . Um we have to be careful that that that doesn't impede um the chip transmitting information Yeah . , but Good Yeah um point . that's gonna be mostly technological thing . Yeah . Um . . Okay um , so what are we emphasising ? I what in this Si project ? simplicity and fashion I think . simplicity Simplicity Yeah and fashion , fashion . . mm . Okay those , are very good goals I , think , um that we have to keep in mind in with everything we do Simplicity . and fashion and , yeah or , usability speci however you wanna say that which , includes um an emphasis on making the infra-red very functional Mm-hmm so , that you . don't Yeah have . to travel around a lot . Yeah . What can Um you do . to like make the infra-red more functional like , why would it not be I'm ? just wondering . I think it's a lot to do with battery Okay , but that's . just my"
sample_091,47.18,46.76,626.52,673.28,146,"fairly conventional in design uh so that we're not completely shocking people But . I think within that there is also room for us to introduce novel ideas uh and to make something that's that's perhaps a little bit different , something that stands out . Um also in in designing the user interface we need to consider practicalities Uh . the first of these is is technological ye uh what can we do with the current state of technology as it is . The second is is economic , uh we need to find a balance between features and price . So as you mentioned things like voice recognition would would add to the price uh but it would also im Hmm improve . the design of the product . So I had a look on the on the web uh to see if I"
sample_092,82.79,82.44,6036.2,6118.64,276,"I put Kind the of looks like a penguin , like with no eye Oh . Take yeah it's , me kind of a to penguin your . leader . I like that it stands up . Mm-mm . Wow maybe , I should market it to some remote control company now . So are are That was Oh bound to happen sad , . poor little thing . Mm 'kay congratulations , . Um . Anything else to say ? Nothing will come up until after our meeting's supposed to be over Alright , its all timed . . Oh . Um anybody Oh have I got . more master classes , anybody else wanna like take a master's class ? It's really funny that you got spam in your work emails Yeah . , but check it out So . like there are all these like links they , don't go anywhere . But all that you need to keep in mind your knowledge management Um . just wanna make sure you do . No the first one that you sent like I didn't realise that it was a joke and I was like why did she send this Oh to us ? It's very it's very work relevant , 'cause people It is send spam . a lot Yes . definitely I'm very sad that I didn't get any links to the corporate website . Oh here . you can Let's see you can , what view did I get through . the corporate website It's ? You can just just see what's inspiration up . about circuit boards . Wow . Yeah"
sample_093,85.65,84.79,6058.43,6143.22,309,". Mm 'kay congratulations , . Um . Anything else to say ? Nothing will come up until after our meeting's supposed to be over Alright , its all timed . . Oh . Um anybody Oh have I got . more master classes , anybody else wanna like take a master's class ? It's really funny that you got spam in your work emails Yeah . , but check it out So . like there are all these like links they , don't go anywhere . But all that you need to keep in mind your knowledge management Um . just wanna make sure you do . No the first one that you sent like I didn't realise that it was a joke and I was like why did she send this Oh to us ? It's very it's very work relevant , 'cause people It is send spam . a lot Yes . definitely I'm very sad that I didn't get any links to the corporate website . Oh here . you can Let's see you can , what view did I get through . the corporate website It's ? You can just just see what's inspiration up . about circuit boards . Wow . Yeah it's it's really deep Hold . on . Takes a little while to get excited to load . That the Excel thing is pretty cool Yes Yeah that , . Here . I is love , like pretty Excel neat . it's , basically , one of my favourite programs it's . like inspiration , basically I'm gonna give you two sentences on fashion and that kind of thing see , You . didn't miss I out see that much . , mm . Yeah my , inspiration from from last time Spongy is . the in interior of a remote"
sample_094,73.68,72.98,4259.37,4332.35,218,"agenda we're gonna do an opening and then um I'll talk about the minutes from the last meeting , what we d discussed um then , we'll have the prototype presentation and a look at the evaluation criteria We'll . look at the finances and finally a do a production evaluation and close . So , starting off with the um last the last one , oh I don't have it here um , but we talked about energy , we're gonna use a kinetic battery um , we want to use a simple chip , because we're not gonna need a a shuffle um we're , gonna need a scroll um , we're choosing a latex case w in fruity colours that's curved and um we're using push buttons uh with a supplement of an on-screen menu . And it sounded like we had set um like eight or nine buttons , including five pre-set channels . Okay Let's ? do the look and feel design presentation first . Right , do you wanna start ? Right well , we made three different prototypes and I guess we'll start with with this one . Um we have our colours not are not fixed , but this is the general shape . Um it's you hold it sort"
sample_095,86.26,85.8,2280.94,2366.74,219,"and finally trend watching . Alright . Well . Mm 'kay . . Function F_ eight it There . we go . Alright . Um I'm very excited by this one actually guys I uh had a lot of fun doing it . Components design . This is where you look at what does it take to make a remote control and what should we make our specific remote control out of . Um . So , we need to examine each element separately , but we're designing a full thing , so you wanna keep it integrated as a whole . The main elements of remote controls in general , and therefore ours as well , are the case , the buttons , the circuit board with the chip and the battery . These are all things that we had sort of addressed before , but I'm gonna take each one a little bit separately here as we figure out what they should be made of and what they should look like . The case uh , the options that I've gotten from headquarters about what we can do , um there's there's the shape of a case , we could do a flat sh a flat case , a curved case or maybe even a double double-curved"
sample_096,69.63,69.26,2349.65,2418.91,247,"here as we figure out what they should be made of and what they should look like . The case uh , the options that I've gotten from headquarters about what we can do , um there's there's the shape of a case , we could do a flat sh a flat case , a curved case or maybe even a double double-curved case . I haven't seen any pictures of what this exactly looks like yet , just keep that in mind but , these are the options that we have from manufacturing and we can make our case out of plastic , the m the main base will be plastic but , we have all these sort of fashion and technological elements we can add in , wood latex , , titanium , rubber or other coloured types of plastic . That would be our case Um . buttons , for buttons we have um pushbuttons , which is what Real Reaction uses the most often but , we also have scror scroll wheels which , can Mm have integrated pushbuttons . , or we could go all high-tech and have an L_ L_C_D_ screen . Um circuit board and chip we can have a simple one , a regular one or an advanced one , depending on what our other needs are . And then battery I think is where things get most exciting . We're talking about long-life batteries here Um . we"
sample_097,71.36,69.54,4884.14,4953.68,247,"it meets our s um necessities the , yellowy one is that The potato ? Are we leaning Potato towards the . potato I think ? so . Okay well , we can obviously change it after we go through each different Okay one . . So basically what we need to do is some of the things that we've talked about before we need to make sure that that remote actually does Okay conform . to the things that we said it was going to . So what we sort of wanna do is that we each need to separately rank each of the following things and then I'll tabulate an average just to make sure Okay . that it does meet that . So we'll just go through them one at a time and we'll just go around and each of you can tell me on a scale of one to seven with one being really extremely true and seven being not true at all , or false , if the remote that we've created conforms to the following criteria So . we can do this one first . First we wanna know if it meets the fancy look and feel um objective . So like in my opinion the for now at least , the yellow one is probably somewhere in the middle so I'm gonna say it's like a three That's . just my opinion . Yeah . What does each of you"
sample_098,65.65,65.53,6035.42,6100.95,205,"like a Martian when I put Kind the of looks like a penguin , like with no eye Oh . Take yeah it's , me kind of a to penguin your . leader . I like that it stands up . Mm-mm . Wow maybe , I should market it to some remote control company now . So are are That was Oh bound to happen sad , . poor little thing . Mm 'kay congratulations , . Um . Anything else to say ? Nothing will come up until after our meeting's supposed to be over Alright , its all timed . . Oh . Um anybody Oh have I got . more master classes , anybody else wanna like take a master's class ? It's really funny that you got spam in your work emails Yeah . , but check it out So . like there are all these like links they , don't go anywhere . But all that you need to keep in mind your knowledge management Um . just wanna make sure you do . No the first one that you sent like I didn't realise that it was a joke and I was like why did she send this"
sample_099,41.53,38.87,5968.09,6006.96,111,"But in other things I , think it'd be really good . I thi yeah , that's awesome . Um okay , closing . Are the costs within the budget Is ? the project Yes evaluated . ? Now there's the final questionnaire and meeting summary Um . so , this is the great product kids , I think we've created something really interesting and that we have a market for it , um Yeah . especially if we can produce it at twelve point three which we hope um yeah . Make sure in your questionnaire to put down criticisms of both the process and the um the final results"
sample_100,46.47,45.43,5247.37,5292.8,175,"I'll I'll say two as well Because . older people that aren't used to like texting with the thumb might find it a bit Mm . 'Kay at . first but , Yeah I'll I'll say two . Alright , awesome . And the ease of learning it I . know you were saying that you're a little bit nervous about that , I dunno . It sort of reminds me of the iPod . I just got mine , I still haven't read the instruction book and I'm doing okay Mm , so . and I'm not good at learning technology So . I'll give it a two . The menu system and the the fact that multiple buttons are used for different things might be a bit confusing , but I think if it's one it's one of those things that it might take you five minutes to figure out , but you'll have it afterwards Mm-hmm . . So I'd I think I'd give it a two I guess . I think"
